intervention,id_engagement_engin,victime,commune,categorie,id_engin,duree_engin_sur_intervention,heure,jour,,,,
6607981,7317,1,VANVES,SECOURS A PERSONNE,5331,2071,6,mardi,,,,
6537981,7318,1,LE-MESNIL-AMELOT,SECOURS A PERSONNE,1571,2644,6,mardi,,,,
8247980,7319,1,ROISSY-EN-FRANCE,SECOURS A PERSONNE,1570,3081,23,lundi,,,,
3927980,7320,1,ANTONY,SECOURS A PERSONNE,4239,4956,12,lundi,,,,
1427980,7321,0,ANTONY,Autres,2497,2472,15,lundi,,,,
9047980,7322,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3642,3811,4,mardi,,,,
9397979,7323,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3642,3763,0,mardi,,,,
3627981,7324,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,3095,11,lundi,,,,
97980,7325,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4288,1697,11,lundi,,,,
1807980,7326,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,3974,3067,4,mardi,,,,
3317981,7327,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,4065,2050,4,mardi,,,,
3617981,7328,0,16EME ARRONDISSEMENT,Autres,4042,236,11,lundi,,,,
2437980,7329,0,MONTROUGE,Autres,4695,6750,8,lundi,,,,
5727980,7330,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4044,2623,17,lundi,,,,
5967980,7331,1,PANTIN,SECOURS A PERSONNE,2285,4396,18,lundi,,,,
6437981,7332,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,2011,5,mardi,,,,
8467979,7333,0,BOURGET (LE),SECOURS A PERSONNE,2611,79798,10,lundi,,,,
2997980,7334,1,BOBIGNY,SECOURS A PERSONNE,2623,4447,9,lundi,,,,
2487981,7335,0,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4961,79812,15,lundi,,,,
2487981,7336,0,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4961,572,15,lundi,,,,
8217980,7337,0,1ER ARRONDISSEMENT,INCENDIE,4961,2667,0,lundi,,,,
8357980,7338,0,8EME ARRONDISSEMENT,SECOURS A PERSONNE,4961,1402,0,mardi,,,,
9497980,7339,0,NOISY-LE-SEC,SECOURS A PERSONNE,4597,4293,18,lundi,,,,
1777981,7340,1,BONDY,SECOURS A PERSONNE,2360,4253,18,lundi,,,,
8877979,7341,0,16EME ARRONDISSEMENT,INCENDIE,1281,5274,12,lundi,,,,
1507980,7342,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2459,2653,17,lundi,,,,
8807979,7343,0,ALFORTVILLE,SECOURS A PERSONNE,4246,10187,0,lundi,,,,
6607980,7344,1,MONTROUGE,SECOURS A PERSONNE,2587,2705,19,lundi,,,,
2437981,7345,1,MONTROUGE,ACCIDENT,2587,8280,14,lundi,,,,
1267980,7346,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,4329,11,lundi,,,,
457980,7347,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,4005,4116,19,lundi,,,,
2007981,7348,0,17EME ARRONDISSEMENT,Autres,4005,899,16,lundi,,,,
3397980,7349,1,SAINT-MANDE,SECOURS A PERSONNE,4228,4492,11,lundi,,,,
3567986,7350,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,3537,18,jeudi,,,,
7727986,7351,1,BAGNEUX,SECOURS A PERSONNE,2587,9627,22,jeudi,,,,
2427987,7352,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,2599,3186,1,vendredi,,,,
1667987,7353,1,NANTERRE,SECOURS A PERSONNE,2618,6216,21,jeudi,,,,
9397986,7354,1,RUEIL-MALMAISON,SECOURS A PERSONNE,2618,4092,1,vendredi,,,,
1537987,7355,1,SAINT-MAURICE,SECOURS A PERSONNE,2622,4978,18,jeudi,,,,
3407987,7356,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,3518,18,jeudi,,,,
2007987,7357,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,2381,16,jeudi,,,,
6807986,7358,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,4103,21,jeudi,,,,
1557986,7359,1,COURBEVOIE,SECOURS A PERSONNE,2991,1585,2,vendredi,,,,
6177986,7360,1,GARENNE-COLOMBES (LA),SECOURS A PERSONNE,2991,4124,19,jeudi,,,,
9387986,7361,1,CHATENAY-MALABRY,SECOURS A PERSONNE,3658,4122,1,vendredi,,,,
7347986,7362,1,MONTREUIL,SECOURS A PERSONNE,3723,4474,22,jeudi,,,,
3667987,7363,0,SAINT-MANDE,SECOURS A PERSONNE,3736,2012,0,vendredi,,,,
2297987,7364,1,AUBERVILLIERS,SECOURS A PERSONNE,3741,80,20,jeudi,,,,
2507987,7365,1,VILLEJUIF,SECOURS A PERSONNE,3750,6536,21,jeudi,,,,
2237987,7366,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,3751,2657,20,jeudi,,,,
7677986,7367,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3755,3777,22,jeudi,,,,
3107987,7368,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3755,2684,21,jeudi,,,,
3277986,7369,1,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,3757,4368,17,jeudi,,,,
2887987,7370,1,MONTREUIL,SECOURS A PERSONNE,3777,3583,21,jeudi,,,,
4747986,7371,1,FONTENAY-SOUS-BOIS,SECOURS A PERSONNE,3777,5007,16,jeudi,,,,
2627986,7372,1,VINCENNES,SECOURS A PERSONNE,3777,3028,22,jeudi,,,,
3677986,7373,1,BONNEUIL-SUR-MARNE,ACCIDENT,3780,7623,20,jeudi,,,,
9557986,7374,0,20EME ARRONDISSEMENT,INCENDIE,3792,6257,20,jeudi,,,,
1057987,7375,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,3598,3,vendredi,,,,
377987,7376,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,3368,1,vendredi,,,,
8287986,7377,1,CACHAN,SECOURS A PERSONNE,3833,4924,0,vendredi,,,,
9087986,7378,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,21,4,vendredi,,,,
2157987,7379,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,3891,6841,18,jeudi,,,,
7167986,7380,1,SAINT-DENIS,SECOURS A PERSONNE,3892,3986,21,jeudi,,,,
6677986,7381,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,3897,4817,20,jeudi,,,,
2407986,7382,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,1713,22,jeudi,,,,
2527986,7383,0,19EME ARRONDISSEMENT,SECOURS A PERSONNE,3977,2289,2,vendredi,,,,
237987,7384,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4002,6765,20,jeudi,,,,
1137986,7385,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4003,5118,17,jeudi,,,,
9737986,7386,0,CLICHY,Autres,4005,1227,17,jeudi,,,,
5067986,7387,1,VILLEMOMBLE,SECOURS A PERSONNE,4008,4156,17,jeudi,,,,
857987,7388,1,GAGNY,SECOURS A PERSONNE,4041,4541,20,jeudi,,,,
3737987,7389,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,3674,4,vendredi,,,,
1447986,7390,0,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,79861,22,jeudi,,,,
3607988,7391,1,VITRY-SUR-SEINE,ACCIDENT,4051,2452,6,vendredi,,,,
8287986,7392,0,CACHAN,SECOURS A PERSONNE,4051,3007,0,vendredi,,,,
1897986,7393,0,7EME ARRONDISSEMENT,SECOURS A PERSONNE,4056,3832,0,vendredi,,,,
8447986,7394,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,4056,9405,1,vendredi,,,,
2567987,7395,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4081,4515,16,jeudi,,,,
1537986,7396,1,SAINT-DENIS,SECOURS A PERSONNE,4203,3351,2,vendredi,,,,
2557986,7397,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4204,3036,3,vendredi,,,,
6947986,7398,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4204,2815,21,jeudi,,,,
6117986,7399,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,4212,6201,19,jeudi,,,,
9457986,7400,1,MONTFERMEIL,SECOURS A PERSONNE,4231,4564,4,vendredi,,,,
9957986,7401,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4234,2460,23,jeudi,,,,
3857987,7402,1,ANTONY,SECOURS A PERSONNE,4239,5034,5,vendredi,,,,
6597986,7403,0,12EME ARRONDISSEMENT,INCENDIE,4288,3462,20,jeudi,,,,
3937986,7404,0,PUTEAUX,SECOURS A PERSONNE,4322,2543,22,jeudi,,,,
1067986,7405,0,CLICHY,Autres,4587,4606,21,jeudi,,,,
3647988,7406,0,PAVILLONS-SOUS-BOIS (LES),INCENDIE,4597,4313,6,vendredi,,,,
1467987,7407,0,15EME ARRONDISSEMENT,Autres,4698,4005,16,jeudi,,,,
3747986,7408,0,NOGENT-SUR-MARNE,SECOURS A PERSONNE,4699,4511,22,jeudi,,,,
2827987,7409,0,18EME ARRONDISSEMENT,Autres,4960,1702,20,jeudi,,,,
6497986,7410,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,3711,20,jeudi,,,,
5057985,7411,0,AUBERVILLIERS,INCENDIE,5006,18766,23,jeudi,,,,
3687986,7412,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,5084,6220,20,jeudi,,,,
2407983,7413,0,GENNEVILLIERS,SECOURS A PERSONNE,5251,3455,8,mardi,,,,
3477983,7414,1,COURNEUVE (LA),SECOURS A PERSONNE,5146,5692,8,mardi,,,,
7237981,7415,0,CLICHY-SOUS-BOIS,Autres,5240,2676,9,mardi,,,,
7237981,7416,0,CLICHY-SOUS-BOIS,Autres,5160,151,9,mardi,,,,
4597983,7417,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,5089,6065,10,mardi,,,,
7417981,7418,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,3881,10,mardi,,,,
3567983,7419,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,4253,10,mardi,,,,
2507983,7420,0,20EME ARRONDISSEMENT,Autres,5256,3069,10,mardi,,,,
7777981,7421,0,6EME ARRONDISSEMENT,INCENDIE,5193,11150,11,mardi,,,,
7777981,7422,0,6EME ARRONDISSEMENT,INCENDIE,5255,11065,11,mardi,,,,
6097982,7423,0,BONNEUIL-SUR-MARNE,Autres,5296,273,11,mardi,,,,
137983,7424,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,3286,11,mardi,,,,
8267981,7425,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,3164,12,mardi,,,,
477983,7426,1,MEUDON,SECOURS A PERSONNE,5176,4359,12,mardi,,,,
4657982,7427,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,5967,12,mardi,,,,
1547983,7428,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,2598,13,mardi,,,,
4347983,7429,1,COURNEUVE (LA),SECOURS A PERSONNE,5146,989,13,mardi,,,,
4777983,7430,0,PERREUX-SUR-MARNE (LE),Autres,5266,13,13,mardi,,,,
8707981,7431,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,4283,13,mardi,,,,
2677983,7432,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,5751,14,mardi,,,,
6207982,7433,0,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,117,14,mardi,,,,
9097981,7434,1,SAINT-DENIS,SECOURS A PERSONNE,5363,3330,14,mardi,,,,
9527982,7435,1,19EME ARRONDISSEMENT,ACCIDENT,5345,2705,14,mardi,,,,
3837983,7436,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5346,3182,15,mardi,,,,
4897983,7437,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5255,2854,15,mardi,,,,
3877983,7438,1,18EME ARRONDISSEMENT,ACCIDENT,5293,1825,16,mardi,,,,
7427982,7439,1,FONTENAY-AUX-ROSES,SECOURS A PERSONNE,5137,2557,16,mardi,,,,
3927983,7440,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5343,7829,16,mardi,,,,
4977983,7441,1,MEUDON,SECOURS A PERSONNE,5176,5113,16,mardi,,,,
57982,7442,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5141,4507,17,mardi,,,,
7527982,7443,1,SAINT-OUEN,SECOURS A PERSONNE,5344,3030,17,mardi,,,,
4187982,7444,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,2699,18,mardi,,,,
757983,7445,0,VILLENEUVE-LA-GARENNE,Autres,5089,2412,18,mardi,,,,
577982,7446,0,18EME ARRONDISSEMENT,INCENDIE,5195,6944,19,mardi,,,,
577982,7447,0,18EME ARRONDISSEMENT,INCENDIE,5195,1088,23,mardi,,,,
697982,7448,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,6561,19,mardi,,,,
8887982,7449,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5091,4123,19,mardi,,,,
847982,7450,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,5251,5217,20,mardi,,,,
877982,7451,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,8878,20,mardi,,,,
6577982,7452,1,PANTIN,SECOURS A PERSONNE,5219,2769,20,mardi,,,,
1237982,7453,0,18EME ARRONDISSEMENT,INCENDIE,5177,12497,21,mardi,,,,
1307982,7454,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,3237,21,mardi,,,,
8087982,7455,0,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5301,3359,21,mardi,,,,
9797982,7456,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,3535,21,mardi,,,,
1637982,7457,0,ASNIERES-SUR-SEINE,Autres,5251,381,21,mardi,,,,
6847982,7458,1,PERREUX-SUR-MARNE (LE),SECOURS A PERSONNE,5352,8418,21,mardi,,,,
1967983,7459,1,AUBERVILLIERS,ACCIDENT,5219,3316,22,mardi,,,,
4307982,7460,0,VILLIERS-SUR-MARNE,Autres,5087,305,22,mardi,,,,
2427982,7461,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,5089,6426,23,mardi,,,,
9877982,7462,0,SAINT-DENIS,INCENDIE,5157,7772,23,mardi,,,,
6667982,7463,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,4765,0,mardi,,,,
3147982,7464,0,CLICHY-SOUS-BOIS,Autres,5300,308,0,mercredi,,,,
3157982,7465,1,NANTERRE,SECOURS A PERSONNE,5358,2869,1,mercredi,,,,
7757982,7466,0,BLANC-MESNIL (LE),Autres,5266,5,2,mercredi,,,,
3177983,7467,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,1872,2,mercredi,,,,
3507982,7468,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,2533,2,mercredi,,,,
1257983,7469,0,11EME ARRONDISSEMENT,Autres,5345,911,2,mercredi,,,,
3577982,7470,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,2122,3,mercredi,,,,
5637982,7471,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,5331,2756,4,mercredi,,,,
4277983,7472,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,1924,4,mercredi,,,,
7897983,7473,1,COLOMBES,SECOURS A PERSONNE,5303,5107,5,mercredi,,,,
7777983,7474,1,DRANCY,SECOURS A PERSONNE,5337,4562,5,mercredi,,,,
5777983,7475,0,BAILLY,Autres,5291,2481,7,mercredi,,,,
8687986,7476,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,2654,1,vendredi,,,,
1317989,7477,1,VILLIERS-SUR-MARNE,SECOURS A PERSONNE,5087,4056,6,vendredi,,,,
3697987,7478,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,2406,2,vendredi,,,,
7437986,7479,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,5097,3946,22,jeudi,,,,
5167986,7480,1,CLAMART,SECOURS A PERSONNE,5137,2551,17,jeudi,,,,
2877987,7481,0,NANTERRE,Autres,5138,44,21,jeudi,,,,
3707986,7482,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,3631,21,jeudi,,,,
5537986,7483,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,2127,18,jeudi,,,,
2337988,7484,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,2978,6,vendredi,,,,
1117986,7485,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,3322,0,vendredi,,,,
2317986,7486,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,5178,3602,20,jeudi,,,,
6047986,7487,1,MONTREUIL,SECOURS A PERSONNE,5179,3043,19,jeudi,,,,
3877986,7488,1,MONTREUIL,SECOURS A PERSONNE,5179,3560,2,vendredi,,,,
6307986,7489,0,BOULOGNE-BILLANCOURT,Autres,5185,2104,20,jeudi,,,,
1827986,7490,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,2543,17,jeudi,,,,
8047986,7491,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,2936,23,jeudi,,,,
9247986,7492,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,1511,5,vendredi,,,,
3637986,7493,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,5221,4732,19,jeudi,,,,
7477986,7494,0,7EME ARRONDISSEMENT,Autres,5223,1926,22,jeudi,,,,
8447986,7495,0,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5247,8600,0,vendredi,,,,
287987,7496,0,GENNEVILLIERS,ACCIDENT,5251,1943,21,jeudi,,,,
1057986,7497,0,5EME ARRONDISSEMENT,Autres,5255,79861,21,jeudi,,,,
6167986,7498,0,13EME ARRONDISSEMENT,Autres,5255,3103,20,jeudi,,,,
3567987,7499,0,BLANC-MESNIL (LE),Autres,5300,2771,22,jeudi,,,,
1737987,7500,1,CRETEIL,SECOURS A PERSONNE,5305,2225,21,jeudi,,,,
3617988,7501,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5305,3316,5,vendredi,,,,
1577986,7502,0,15EME ARRONDISSEMENT,Autres,5331,72,3,vendredi,,,,
427987,7503,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5337,3412,3,vendredi,,,,
3617986,7504,1,BOURGET (LE),SECOURS A PERSONNE,5337,6771,19,jeudi,,,,
6907986,7505,1,14EME ARRONDISSEMENT,ACCIDENT,5338,5952,21,jeudi,,,,
9027985,7506,1,MONTREUIL,SECOURS A PERSONNE,5348,3520,16,jeudi,,,,
3517987,7507,1,MONTREUIL,SECOURS A PERSONNE,5348,5243,19,jeudi,,,,
8627986,7508,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,8559,1,vendredi,,,,
2517986,7509,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,1022,1,vendredi,,,,
9297986,7510,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5359,6216,23,jeudi,,,,
1007987,7511,1,DRANCY,SECOURS A PERSONNE,5359,4250,0,vendredi,,,,
1287986,7512,1,16EME ARRONDISSEMENT,ACCIDENT,5360,3195,19,jeudi,,,,
3847986,7513,0,16EME ARRONDISSEMENT,Autres,5360,1212,1,vendredi,,,,
6667987,7514,1,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,102,2062,15,vendredi,,,,
8617988,7515,0,RAINCY (LE),INCENDIE,102,2747,10,vendredi,,,,
6987988,7516,1,ABLON-SUR-SEINE,SECOURS A PERSONNE,103,7336,8,vendredi,,,,
1277989,7517,0,SURESNES,Autres,255,4218,18,vendredi,,,,
3997988,7518,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,606,2567,15,vendredi,,,,
5507988,7519,0,AULNAY-SOUS-BOIS,Autres,706,1801,21,vendredi,,,,
6447988,7520,0,8EME ARRONDISSEMENT,INCENDIE,727,5224,11,vendredi,,,,
1617988,7521,1,MONTROUGE,SECOURS A PERSONNE,740,3315,4,samedi,,,,
8177988,7522,1,COLOMBES,ACCIDENT,755,7281,20,vendredi,,,,
9817988,7523,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,5375,18,vendredi,,,,
897989,7524,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,2590,21,vendredi,,,,
7567988,7525,0,11EME ARRONDISSEMENT,SECOURS A PERSONNE,1527,9,19,vendredi,,,,
7497988,7526,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,1527,6,18,vendredi,,,,
5157987,7527,0,DRANCY,SECOURS A PERSONNE,1548,9,11,vendredi,,,,
5537987,7528,0,SAINT-DENIS,SECOURS A PERSONNE,1548,9,12,vendredi,,,,
6237988,7529,0,CACHAN,SECOURS A PERSONNE,1558,10,2,samedi,,,,
2247989,7530,0,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,1558,8,14,vendredi,,,,
6947987,7531,0,VILLENEUVE-SAINT-GEORGES,Autres,1829,9,16,vendredi,,,,
6627988,7532,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,1988,10,16,vendredi,,,,
2527988,7533,1,CLAMART,SECOURS A PERSONNE,2282,2604,15,vendredi,,,,
5277988,7534,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,2284,4652,17,vendredi,,,,
1947988,7535,0,NANTERRE,Autres,2288,2038,15,vendredi,,,,
5047987,7536,1,SURESNES,SECOURS A PERSONNE,2288,3559,10,vendredi,,,,
5587988,7537,0,STAINS,Autres,2296,240,3,samedi,,,,
9847988,7538,0,SAINT-DENIS,Autres,2296,1220,19,vendredi,,,,
2867980,7539,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,4228,3043,9,lundi,,,,
4857981,7540,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,3915,19,lundi,,,,
6097981,7541,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,3002,22,lundi,,,,
5187981,7542,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4232,4628,15,lundi,,,,
2847980,7543,1,10EME ARRONDISSEMENT,ACCIDENT,4045,3410,9,lundi,,,,
2747981,7544,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,4207,4656,19,lundi,,,,
8237980,7545,0,THIAIS,Autres,4207,778,23,lundi,,,,
9347980,7546,0,SEVRES,SECOURS A PERSONNE,4007,79809,13,lundi,,,,
947981,7547,0,17EME ARRONDISSEMENT,Autres,2499,15,22,lundi,,,,
7347980,7548,1,CRETEIL,SECOURS A PERSONNE,3806,4330,21,lundi,,,,
2937981,7549,1,CACHAN,SECOURS A PERSONNE,2939,4022,3,mardi,,,,
3877980,7550,0,CRETEIL,SECOURS A PERSONNE,2293,3053,12,lundi,,,,
4637981,7551,1,BAGNEUX,SECOURS A PERSONNE,2939,3116,15,lundi,,,,
8877979,7552,0,16EME ARRONDISSEMENT,INCENDIE,2367,3679,12,lundi,,,,
5467980,7553,1,GENNEVILLIERS,SECOURS A PERSONNE,3797,1035,17,lundi,,,,
6027980,7554,0,GENNEVILLIERS,Autres,2956,4,18,lundi,,,,
3797980,7555,1,JOINVILLE-LE-PONT,SECOURS A PERSONNE,2992,4464,12,lundi,,,,
7980,7556,1,15EME ARRONDISSEMENT,ACCIDENT,4204,7165,9,lundi,,,,
1287983,7557,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4204,3199,6,mardi,,,,
9797979,7558,0,15EME ARRONDISSEMENT,INCENDIE,3739,2896,1,mardi,,,,
4567980,7559,0,NOGENT-SUR-MARNE,INCENDIE,4718,8271,14,lundi,,,,
3387980,7560,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,2977,5295,11,lundi,,,,
6177981,7561,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,2988,1,mardi,,,,
8307979,7562,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,3116,2,mardi,,,,
6397980,7563,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,3762,19,lundi,,,,
407981,7564,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,3882,15,lundi,,,,
4887980,7565,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,1657,15,lundi,,,,
7647979,7566,0,PANTIN,Autres,3791,8,8,lundi,,,,
2477980,7567,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,2424,4195,8,lundi,,,,
4487980,7568,0,COURBEVOIE,Autres,4587,1772,14,lundi,,,,
477980,7569,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,3747,4512,19,lundi,,,,
2377981,7570,1,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,4231,4905,13,lundi,,,,
2087981,7571,1,SEVRAN,SECOURS A PERSONNE,4231,2861,7,lundi,,,,
2347981,7572,1,AUBERVILLIERS,SECOURS A PERSONNE,2579,2443,13,lundi,,,,
5177981,7573,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,1748,13,lundi,,,,
1857980,7574,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2973,5073,19,lundi,,,,
1757981,7575,1,KREMLIN-BICETRE (LE),SECOURS A PERSONNE,2582,4003,18,lundi,,,,
687980,7576,0,FONTENAY-SOUS-BOIS,INCENDIE,1280,4259,2,mardi,,,,
647981,7577,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2601,6847,1,mardi,,,,
5697980,7578,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,2284,3466,17,lundi,,,,
9167979,7579,0,ROMAINVILLE,Autres,3723,2322,18,lundi,,,,
1617980,7580,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,2284,4299,18,lundi,,,,
4417981,7581,0,MEUDON,Autres,4690,79814,10,lundi,,,,
5177980,7582,0,MEUDON,Autres,4690,993,16,lundi,,,,
2257981,7583,0,8EME ARRONDISSEMENT,INCENDIE,2388,3242,11,lundi,,,,
5687981,7584,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,1071,1802,14,lundi,,,,
9217979,7585,1,MONTROUGE,SECOURS A PERSONNE,2359,2983,19,lundi,,,,
9947979,7586,1,MONTROUGE,SECOURS A PERSONNE,2359,4302,7,lundi,,,,
3737980,7587,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,4038,12,lundi,,,,
3447981,7588,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,6413,8,lundi,,,,
4567980,7589,0,NOGENT-SUR-MARNE,INCENDIE,4699,8406,14,lundi,,,,
8027979,7590,1,NOGENT-SUR-MARNE,SECOURS A PERSONNE,3770,3875,18,lundi,,,,
5107981,7591,1,NOISY-LE-GRAND,SECOURS A PERSONNE,2419,4023,20,lundi,,,,
547980,7592,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,2312,21,lundi,,,,
4057980,7593,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,2509,13,lundi,,,,
5417981,7594,0,SAINT-OUEN,SECOURS A PERSONNE,2585,4412,9,lundi,,,,
7647979,7595,0,PANTIN,Autres,3821,9939,8,lundi,,,,
9767980,7596,0,20EME ARRONDISSEMENT,SECOURS A PERSONNE,3734,2628,21,lundi,,,,
4977981,7597,1,PIERREFITTE-SUR-SEINE,ACCIDENT,3761,2172,23,lundi,,,,
9257980,7598,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,3761,3981,11,lundi,,,,
9847979,7599,0,STAINS,INCENDIE,2518,667,11,lundi,,,,
