"","intervention","id_engagement_engin","victime","commune","categorie","id_engin","heure","jour","duree_engin_hms","duree_engin_min"
"11699",4427992,11699,1,"BOBIGNY","SECOURS A PERSONNE",2969,12,"dimanche",01:10:07.0,70.12
"11700",2587991,11700,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,18,"dimanche",01:18:27.0,78.45
"11701",2407992,11701,1,"4EME ARRONDISSEMENT","SECOURS A PERSONNE",2976,19,"dimanche",00:24:20.0,24.33
"11702",1607992,11702,1,"COURBEVOIE","SECOURS A PERSONNE",2979,14,"dimanche",01:19:47.0,79.78
"11703",3847992,11703,1,"COURBEVOIE","SECOURS A PERSONNE",2979,11,"dimanche",01:50:18.0,110.3
"11704",7187991,11704,1,"SURESNES","SECOURS A PERSONNE",2991,16,"dimanche",01:39:25.0,99.42
"11705",77993,11705,1,"MAISONS-ALFORT","SECOURS A PERSONNE",2992,20,"dimanche",02:06:34.0,126.57
"11706",7057992,11706,1,"GENNEVILLIERS","SECOURS A PERSONNE",3642,20,"dimanche",00:41:42.0,41.7
"11707",1267992,11707,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",3642,18,"dimanche",00:57:53.0,57.88
"11708",7267992,11708,0,"15EME ARRONDISSEMENT","INCENDIE",3739,21,"dimanche",02:32:26.0,152.43
"11709",3627992,11709,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",3740,10,"dimanche",00:43:20.0,43.33
"11710",6437991,11710,1,"CLICHY","SECOURS A PERSONNE",3747,15,"dimanche",01:12:47.0,72.78
"11711",2447992,11711,1,"NEUILLY-SUR-SEINE","SECOURS A PERSONNE",3747,19,"dimanche",01:11:59.0,71.98
"11712",7157991,11712,1,"VILLIERS-SUR-MARNE","SECOURS A PERSONNE",3748,15,"dimanche",01:27:04.0,87.07
"11713",1637992,11713,1,"RAINCY (LE)","SECOURS A PERSONNE",3749,14,"dimanche",00:39:33.0,39.55
"11714",7647991,11714,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",3755,19,"dimanche",00:59:28.0,59.47
"11715",8797991,11715,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",3757,17,"dimanche",01:18:31.0,78.52
"11716",2457992,11716,1,"PIERREFITTE-SUR-SEINE","SECOURS A PERSONNE",3761,20,"dimanche",00:16:05.0,16.08
"11717",6577991,11717,1,"COURNEUVE (LA)","SECOURS A PERSONNE",3761,19,"dimanche",00:41:11.0,41.18
"11718",7787991,11718,1,"PAVILLONS-SOUS-BOIS (LES)","SECOURS A PERSONNE",3776,14,"dimanche",00:34:33.0,34.55
"11719",4987992,11719,1,"PAVILLONS-SOUS-BOIS (LES)","SECOURS A PERSONNE",3776,14,"dimanche",00:58:50.0,58.83
"11720",9917992,11720,0,"16EME ARRONDISSEMENT","Autres",3785,14,"dimanche",09:20:20.0,560.33
"11721",3177991,11721,1,"AUBERVILLIERS","SECOURS A PERSONNE",3790,18,"dimanche",00:23:41.0,23.68
"11722",2437992,11722,1,"CRETEIL","SECOURS A PERSONNE",3798,19,"dimanche",01:06:01.0,66.02
"11723",7857991,11723,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",3798,17,"dimanche",00:18:42.0,18.7
"11724",637992,11724,0,"PANTIN","Autres",3821,22,"dimanche",00:34:38.0,34.63
"11725",4397992,11725,0,"COURNEUVE (LA)","INCENDIE",3823,12,"dimanche",00:01:11.0,1.18
"11726",2847989,11726,1,"SAINT-MANDE","SECOURS A PERSONNE",3777,19,"vendredi",01:18:54.0,78.9
"11727",6947988,11727,0,"DRANCY","ACCIDENT",3780,8,"vendredi",22:11:26.0,1331.43
"11728",5757987,11728,1,"SUCY-EN-BRIE","SECOURS A PERSONNE",3780,12,"vendredi",02:26:06.0,146.1
"11729",6477987,11729,1,"GENNEVILLIERS","ACCIDENT",3797,14,"vendredi",01:32:55.0,92.92
"11730",2287989,11730,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",3798,21,"vendredi",00:56:17.0,56.28
"11731",6767987,11731,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",3830,15,"vendredi",00:29:45.0,29.75
"11732",5347987,11732,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",3830,11,"vendredi",00:38:43.0,38.72
"11733",6117988,11733,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",3833,22,"vendredi",00:38:59.0,38.98
"11734",7807988,11734,1,"VILLEJUIF","SECOURS A PERSONNE",3833,23,"vendredi",01:26:26.0,86.43
"11735",1437988,11735,0,"4EME ARRONDISSEMENT","SECOURS A PERSONNE",3836,4,"samedi",00:59:47.5,59.79
"11736",1067989,11736,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",3845,3,"samedi",00:59:47.5,59.79
"11737",987989,11737,0,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",3848,23,"vendredi",00:59:47.5,59.79
"11738",8677988,11738,0,"PIERREFITTE-SUR-SEINE","SECOURS A PERSONNE",3882,12,"vendredi",00:59:47.5,59.79
"11739",47989,11739,0,"CHATILLON","SECOURS A PERSONNE",3882,12,"vendredi",00:59:47.5,59.79
"11740",4037987,11740,0,"LEVALLOIS-PERRET","SECOURS A PERSONNE",3891,7,"vendredi",01:16:30.0,76.5
"11741",5637987,11741,1,"AUBERVILLIERS","SECOURS A PERSONNE",3892,12,"vendredi",01:38:05.0,98.08
"11742",6057988,11742,1,"ALFORTVILLE","SECOURS A PERSONNE",3897,20,"vendredi",01:09:08.0,69.13
"11743",7867988,11743,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",3897,0,"samedi",00:45:42.0,45.7
"11744",2117988,11744,0,"CHOISY-LE-ROI","Autres",3899,22,"vendredi",00:07:22.0,7.37
"11745",7427988,11745,0,"THIAIS","SECOURS A PERSONNE",3971,16,"vendredi",01:19:53.0,79.88
"11746",7917987,11746,0,"ISSY-LES-MOULINEAUX","INCENDIE",3986,18,"vendredi",00:21:05.0,21.08
"11747",5057985,11747,0,"AUBERVILLIERS","INCENDIE",3997,9,"jeudi",09:11:30.0,551.5
"11748",6037990,11748,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,6,"samedi",00:36:35.0,36.58
"11749",6677987,11749,0,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,15,"vendredi",22:11:16.0,1331.27
"11750",9757988,11750,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,18,"vendredi",00:46:48.0,46.8
"11751",7707987,11751,1,"MALAKOFF","SECOURS A PERSONNE",4007,18,"vendredi",00:41:16.0,41.27
"11752",9257988,11752,1,"MALAKOFF","SECOURS A PERSONNE",4007,7,"vendredi",01:14:29.0,74.48
"11753",1827989,11753,1,"ROSNY-SOUS-BOIS","SECOURS A PERSONNE",4008,18,"vendredi",00:20:19.0,20.32
"11754",6857987,11754,1,"ROSNY-SOUS-BOIS","SECOURS A PERSONNE",4008,15,"vendredi",01:03:24.0,63.4
"11755",3807988,11755,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,11,"vendredi",00:30:48.0,30.8
"11756",4277987,11756,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,8,"vendredi",01:31:02.0,91.03
"11757",2077989,11757,1,"3EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,4,"samedi",01:18:44.0,78.73
"11758",8247988,11758,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,21,"vendredi",01:26:23.0,86.38
"11759",8047987,11759,1,"STAINS","SECOURS A PERSONNE",4052,18,"vendredi",01:50:30.0,110.5
"11760",6527987,11760,1,"SAINT-DENIS","SECOURS A PERSONNE",4052,14,"vendredi",01:00:14.0,60.23
"11761",5277987,11761,0,"PANTIN","SECOURS A PERSONNE",4058,12,"vendredi",01:10:43.0,70.72
"11762",8937988,11762,1,"ROMAINVILLE","ACCIDENT",4058,17,"vendredi",02:01:40.0,121.67
"11763",5957988,11763,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",4065,18,"vendredi",00:42:53.0,42.88
"11764",1597989,11764,1,"SEVRAN","SECOURS A PERSONNE",4065,14,"vendredi",00:43:56.0,43.93
"11765",7097988,11765,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",4065,11,"vendredi",01:07:45.0,67.75
"11766",7917988,11766,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,3,"samedi",00:46:57.0,46.95
"11767",5537988,11767,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",4068,23,"vendredi",00:23:48.0,23.8
"11768",8937988,11768,0,"ROMAINVILLE","ACCIDENT",4081,17,"vendredi",00:05:11.0,5.18
"11769",917989,11769,1,"LILAS (LES)","SECOURS A PERSONNE",4081,21,"vendredi",01:41:56.0,101.93
"11770",6377987,11770,1,"EPINAY-SUR-SEINE","SECOURS A PERSONNE",4203,14,"vendredi",01:04:39.0,64.65
"11771",8677988,11771,1,"PIERREFITTE-SUR-SEINE","SECOURS A PERSONNE",4203,11,"vendredi",02:00:49.0,120.82
"11772",5977988,11772,1,"SAINT-OUEN","SECOURS A PERSONNE",4205,18,"vendredi",01:23:13.0,83.22
"11773",6677988,11773,1,"CHOISY-LE-ROI","SECOURS A PERSONNE",4207,8,"vendredi",01:50:59.0,110.98
"11774",8187990,11774,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,6,"samedi",00:22:30.0,22.5
"11775",1007989,11775,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,0,"samedi",01:07:23.0,67.38
"11776",9517988,11776,0,"MAISONS-ALFORT","SECOURS A PERSONNE",4212,13,"vendredi",00:56:03.0,56.05
"11777",7817987,11777,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",4212,18,"vendredi",01:05:03.0,65.05
"11778",4977988,11778,1,"CHEVILLY-LARUE","ACCIDENT",4221,11,"vendredi",01:47:03.0,107.05
"11779",9157988,11779,1,"THIAIS","SECOURS A PERSONNE",4221,22,"vendredi",01:15:08.0,75.13
"11780",2967989,11780,1,"CHEVILLY-LARUE","SECOURS A PERSONNE",4221,2,"samedi",22:11:32.0,1331.53
"11781",377988,11781,1,"SEVRAN","SECOURS A PERSONNE",4231,0,"vendredi",00:44:45.0,44.75
"11782",7747988,11782,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",4231,21,"vendredi",01:18:43.0,78.72
"11783",2997989,11783,1,"ANTONY","SECOURS A PERSONNE",4239,2,"samedi",00:33:08.0,33.13
"11784",3897990,11784,1,"ANTONY","SECOURS A PERSONNE",4239,5,"samedi",00:38:22.0,38.37
"11785",5657988,11785,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4288,19,"vendredi",00:54:35.0,54.58
"11786",1837988,11786,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4288,12,"vendredi",01:03:08.0,63.13
"11787",4807988,11787,0,"SAINT-DENIS","INCENDIE",4389,8,"vendredi",01:08:16.0,68.27
"11788",237992,11788,1,"KREMLIN-BICETRE (LE)","SECOURS A PERSONNE",3833,15,"dimanche",00:55:35.0,55.58
"11789",3307992,11789,1,"VILLEJUIF","SECOURS A PERSONNE",3833,8,"dimanche",00:37:56.0,37.93
"11790",9797992,11790,0,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",3836,9,"dimanche",00:59:47.5,59.79
"11791",9037991,11791,0,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",3836,10,"dimanche",00:59:47.5,59.79
"11792",1597992,11792,0,"RAINCY (LE)","SECOURS A PERSONNE",3869,13,"dimanche",00:59:47.5,59.79
"11793",4297991,11793,0,"BLANC-MESNIL (LE)","SECOURS A PERSONNE",3872,23,"dimanche",00:59:47.5,59.79
"11794",9907991,11794,0,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",3882,22,"dimanche",00:59:47.5,59.79
"11795",8237992,11795,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",3891,23,"dimanche",00:53:15.0,53.25
"11796",5987991,11796,1,"AUBERVILLIERS","SECOURS A PERSONNE",3892,23,"dimanche",00:47:08.0,47.13
"11797",477992,11797,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",3897,19,"dimanche",00:38:59.0,38.98
"11798",3547992,11798,1,"BOISSY-SAINT-LEGER","SECOURS A PERSONNE",3899,9,"dimanche",01:10:31.0,70.52
"11799",6067991,11799,1,"VILLENEUVE-SAINT-GEORGES","SECOURS A PERSONNE",3899,7,"dimanche",01:03:34.0,63.57
"11800",3187991,11800,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",3972,19,"dimanche",01:01:41.0,61.68
"11801",5367991,11801,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,23,"dimanche",00:33:18.0,33.3
"11802",4267991,11802,1,"ISSY-LES-MOULINEAUX","SECOURS A PERSONNE",4007,22,"dimanche",01:52:21.0,112.35
"11803",4317991,11803,0,"LIVRY-GARGAN","ACCIDENT",4041,23,"dimanche",22:11:54.0,1331.9
"11804",3477992,11804,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4044,9,"dimanche",00:42:01.0,42.02
"11805",9177991,11805,1,"19EME ARRONDISSEMENT","Autres",4044,13,"dimanche",00:19:22.0,19.37
"11806",2407991,11806,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,8,"dimanche",00:56:31.0,56.52
"11807",1817992,11807,1,"3EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,7,"dimanche",00:47:49.0,47.82
"11808",9317991,11808,0,"LILAS (LES)","SECOURS A PERSONNE",4049,17,"dimanche",22:11:59.0,1331.98
"11809",367992,11809,1,"CHATENAY-MALABRY","ACCIDENT",4054,17,"dimanche",02:38:10.0,158.17
"11810",4267991,11810,1,"ISSY-LES-MOULINEAUX","SECOURS A PERSONNE",4054,22,"dimanche",01:47:23.0,107.38
"11811",3627991,11811,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,7,"dimanche",00:52:53.0,52.88
"11812",3277992,11812,0,"11EME ARRONDISSEMENT","Autres",4066,8,"dimanche",00:15:39.0,15.65
"11813",6377991,11813,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",4068,14,"dimanche",00:55:16.0,55.27
"11814",3617992,11814,1,"PRE-SAINT-GERVAIS (LE)","SECOURS A PERSONNE",4081,10,"dimanche",00:29:37.0,29.62
"11815",5807991,11815,0,"15EME ARRONDISSEMENT","Autres",4204,21,"dimanche",00:01:28.0,1.47
"11816",507992,11816,1,"ISSY-LES-MOULINEAUX","SECOURS A PERSONNE",4204,19,"dimanche",01:16:54.0,76.9
"11817",8937991,11817,1,"VILLENEUVE-LE-ROI","SECOURS A PERSONNE",4207,8,"dimanche",01:18:02.0,78.03
"11818",9847992,11818,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,10,"dimanche",01:15:35.0,75.58
"11819",2927991,11819,1,"MALAKOFF","SECOURS A PERSONNE",4217,9,"dimanche",01:09:28.0,69.47
"11820",7177992,11820,0,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",4217,20,"dimanche",00:21:44.0,21.73
"11821",3867991,11821,1,"CLICHY-SOUS-BOIS","SECOURS A PERSONNE",4231,14,"dimanche",00:49:23.0,49.38
"11822",3167992,11822,1,"LIVRY-GARGAN","SECOURS A PERSONNE",4231,7,"dimanche",01:23:47.0,83.78
"11823",6567992,11823,0,"FRESNES","SECOURS A PERSONNE",4239,19,"dimanche",00:45:58.0,45.97
"11824",8517992,11824,1,"ANTONY","SECOURS A PERSONNE",4239,0,"dimanche",00:24:01.0,24.02
"11825",5737992,11825,0,"RUEIL-MALMAISON","Autres",4318,16,"dimanche",01:09:55.0,69.92
"11826",5107991,11826,0,"GAGNY","SECOURS A PERSONNE",4602,18,"dimanche",00:40:36.0,40.6
"11827",6907991,11827,1,"COLOMBES","SECOURS A PERSONNE",4651,9,"dimanche",01:00:55.0,60.92
"11828",5057985,11828,0,"AUBERVILLIERS","INCENDIE",4697,23,"jeudi",00:53:52.0,53.87
"11829",2937991,11829,0,"14EME ARRONDISSEMENT","Autres",4698,9,"dimanche",01:03:03.0,63.05
"11830",2397992,11830,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4963,19,"dimanche",22:12:02.0,1332.03
"11831",9417991,11831,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4963,18,"dimanche",00:22:24.0,22.4
"11832",4027992,11832,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,11,"dimanche",01:07:10.0,67.17
"11833",6357991,11833,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,13,"dimanche",00:33:55.0,33.92
"11834",5047992,11834,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5087,15,"dimanche",01:46:28.0,106.47
"11835",9787991,11835,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5087,12,"dimanche",01:18:21.0,78.35
"11836",9107991,11836,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",5089,12,"dimanche",00:52:46.0,52.77
"11837",7993,11837,0,"12EME ARRONDISSEMENT","Autres",5091,17,"dimanche",00:18:36.0,18.6
"11838",3367992,11838,1,"CLAMART","SECOURS A PERSONNE",5137,8,"dimanche",01:13:14.0,73.23
"11839",4377992,11839,1,"MEUDON","SECOURS A PERSONNE",5137,12,"dimanche",01:14:56.0,74.93
"11840",4657991,11840,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,9,"dimanche",01:24:43.0,84.72
"11841",5107992,11841,1,"4EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,16,"dimanche",00:42:38.0,42.63
"11842",6207992,11842,1,"SAINT-DENIS","SECOURS A PERSONNE",5145,18,"dimanche",01:11:29.0,71.48
"11843",2177992,11843,1,"CLICHY","SECOURS A PERSONNE",5145,15,"dimanche",00:42:14.0,42.23
"11844",3917992,11844,1,"CLICHY","SECOURS A PERSONNE",5145,11,"dimanche",01:11:47.0,71.78
"11845",7647992,11845,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5149,21,"dimanche",00:49:15.0,49.25
"11846",7077991,11846,0,"STAINS","ACCIDENT",5157,13,"dimanche",00:55:05.0,55.08
"11847",8607991,11847,0,"STAINS","INCENDIE",5157,13,"dimanche",00:38:03.0,38.05
"11848",4227991,11848,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,21,"dimanche",22:11:54.0,1331.9
"11849",7007991,11849,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,12,"dimanche",01:01:03.0,61.05
"11850",6537988,11850,0,"STAINS","SECOURS A PERSONNE",4389,12,"vendredi",00:27:25.0,27.42
"11851",167988,11851,0,"PAVILLONS-SOUS-BOIS (LES)","SECOURS A PERSONNE",4597,23,"vendredi",22:11:20.0,1331.33
"11852",3107988,11852,0,"VILLEJUIF","Autres",4600,16,"vendredi",00:46:12.0,46.2
"11853",9137987,11853,0,"13EME ARRONDISSEMENT","INCENDIE",4652,21,"vendredi",00:56:42.0,56.7
"11854",5057985,11854,0,"AUBERVILLIERS","INCENDIE",4655,7,"jeudi",01:21:00.0,81
"11855",9047987,11855,1,"SAINT-OUEN","SECOURS A PERSONNE",4687,20,"vendredi",01:25:56.0,85.93
"11856",1587989,11856,0,"SAINT-DENIS","Autres",4697,13,"vendredi",00:25:33.0,25.55
"11857",2577989,11857,0,"SAINT-DENIS","Autres",4697,13,"vendredi",00:12:06.0,12.1
"11858",8937988,11858,0,"ROMAINVILLE","ACCIDENT",4943,17,"vendredi",00:36:35.0,36.58
"11859",1047989,11859,0,"20EME ARRONDISSEMENT","INCENDIE",4943,2,"samedi",22:11:31.0,1331.52
"11860",5717988,11860,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,1,"samedi",00:38:26.0,38.43
"11861",4417988,11861,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,0,"samedi",00:57:11.0,57.18
"11862",687988,11862,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,1,"samedi",00:57:51.0,57.85
"11863",1207988,11863,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,2,"samedi",00:45:09.0,45.15
"11864",7927987,11864,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,18,"vendredi",00:50:48.0,50.8
"11865",8307987,11865,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,19,"vendredi",00:37:19.0,37.32
"11866",5927988,11866,0,"GENNEVILLIERS","ACCIDENT",5089,17,"vendredi",00:49:26.0,49.43
"11867",767989,11867,1,"GENNEVILLIERS","SECOURS A PERSONNE",5089,19,"vendredi",01:22:15.0,82.25
"11868",7627987,11868,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5091,17,"vendredi",00:59:16.0,59.27
"11869",1927989,11869,0,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5094,21,"vendredi",00:45:03.0,45.05
"11870",4427988,11870,1,"NEUILLY-SUR-SEINE","SECOURS A PERSONNE",5097,0,"samedi",00:30:21.0,30.35
"11871",6217987,11871,1,"CLAMART","SECOURS A PERSONNE",5137,14,"vendredi",00:47:22.0,47.37
"11872",7547988,11872,1,"CHATILLON","SECOURS A PERSONNE",5137,18,"vendredi",02:13:49.0,133.82
"11873",8277987,11873,1,"4EME ARRONDISSEMENT","ACCIDENT",5144,19,"vendredi",01:14:30.0,74.5
"11874",987989,11874,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,23,"vendredi",01:08:45.0,68.75
"11875",747989,11875,1,"SAINT-OUEN","SECOURS A PERSONNE",5145,18,"vendredi",00:33:22.0,33.37
"11876",5997987,11876,0,"18EME ARRONDISSEMENT","Autres",5145,13,"vendredi",00:27:28.0,27.47
"11877",7067990,11877,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,5,"samedi",00:44:19.0,44.32
"11878",1567988,11878,1,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",5149,4,"samedi",00:49:41.0,49.68
"11879",7787987,11879,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5154,18,"vendredi",01:12:18.0,72.3
"11880",1777988,11880,0,"MEUDON","Autres",5155,10,"vendredi",00:59:47.5,59.79
"11881",2147989,11881,0,"SAINT-MAUR-DES-FOSSES","Autres",5166,9,"vendredi",00:59:47.5,59.79
"11882",7007988,11882,0,"VITRY-SUR-SEINE","Autres",5178,9,"vendredi",00:16:27.0,16.45
"11883",4187987,11883,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,7,"vendredi",00:46:43.0,46.72
"11884",7947987,11884,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,18,"vendredi",00:50:49.0,50.82
"11885",7847987,11885,1,"VINCENNES","SECOURS A PERSONNE",5179,18,"vendredi",01:24:18.0,84.3
"11886",4107988,11886,0,"MONTREUIL","SECOURS A PERSONNE",5179,17,"vendredi",00:59:47.5,59.79
"11887",9057988,11887,0,"GAGNY","Autres",5196,10,"vendredi",00:44:57.0,44.95
"11888",1277989,11888,0,"SURESNES","Autres",5197,18,"vendredi",01:10:15.0,70.25
"11889",7137988,11889,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5216,11,"vendredi",00:48:39.0,48.65
"11890",3957988,11890,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5216,13,"vendredi",00:42:31.0,42.52
"11891",5067987,11891,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5218,10,"vendredi",01:11:57.0,71.95
"11892",4017987,11892,1,"PANTIN","SECOURS A PERSONNE",5219,6,"vendredi",01:07:37.0,67.62
"11893",5377988,11893,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5223,19,"vendredi",01:31:54.0,91.9
"11894",2897989,11894,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,23,"vendredi",00:24:20.0,24.33
"11895",4447987,11895,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,9,"vendredi",01:02:33.0,62.55
"11896",5737988,11896,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,10,"vendredi",01:18:07.0,78.12
"11897",3937988,11897,0,"CHARENTON-LE-PONT","INCENDIE",5227,13,"vendredi",01:05:52.0,65.87
"11898",6517987,11898,0,"DRANCY","SECOURS A PERSONNE",5228,15,"vendredi",02:57:07.0,177.12
"11899",2307988,11899,0,"VITRY-SUR-SEINE","Autres",5240,4,"samedi",00:41:22.0,41.37
"11900",7837988,11900,0,"COLOMBES","Autres",5251,23,"vendredi",00:26:39.0,26.65
"11901",5457988,11901,0,"ASNIERES-SUR-SEINE","Autres",5251,20,"vendredi",00:38:06.0,38.1
"11902",1047989,11902,0,"20EME ARRONDISSEMENT","INCENDIE",5256,2,"samedi",22:11:31.0,1331.52
"11903",2277991,11903,0,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",5285,6,"samedi",22:11:52.0,1331.87
"11904",4617987,11904,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,9,"vendredi",01:18:00.0,78
"11905",7247988,11905,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,13,"vendredi",00:41:31.0,41.52
"11906",6907987,11906,0,"PUTEAUX","Autres",5303,15,"vendredi",00:25:55.0,25.92
"11907",4377987,11907,1,"COLOMBES","SECOURS A PERSONNE",5303,8,"vendredi",00:52:34.0,52.57
"11908",5957987,11908,1,"CRETEIL","SECOURS A PERSONNE",5305,13,"vendredi",00:37:44.0,37.73
"11909",1937988,11909,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5305,15,"vendredi",01:32:29.0,92.48
"11910",5847987,11910,1,"SAINT-CLOUD","SECOURS A PERSONNE",5330,12,"vendredi",01:02:50.0,62.83
"11911",6357987,11911,1,"RUEIL-MALMAISON","ACCIDENT",5330,14,"vendredi",01:46:30.0,106.5
"11912",7517988,11912,1,"ISSY-LES-MOULINEAUX","SECOURS A PERSONNE",5331,18,"vendredi",01:25:10.0,85.17
"11913",6567988,11913,1,"ISSY-LES-MOULINEAUX","SECOURS A PERSONNE",5331,13,"vendredi",01:19:01.0,79.02
"11914",1377989,11914,1,"BLANC-MESNIL (LE)","SECOURS A PERSONNE",5337,9,"vendredi",00:45:51.0,45.85
"11915",8397988,11915,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,1,"samedi",00:50:44.0,50.73
"11916",9287987,11916,0,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,21,"vendredi",22:11:19.0,1331.32
"11917",1907989,11917,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,20,"vendredi",00:31:16.0,31.27
"11918",2777988,11918,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,22,"vendredi",01:39:35.0,99.58
"11919",7637987,11919,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5346,17,"vendredi",01:40:48.0,100.8
"11920",6307987,11920,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5346,14,"vendredi",01:20:15.0,80.25
"11921",7537988,11921,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,18,"vendredi",00:41:07.0,41.12
"11922",1927988,11922,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,14,"vendredi",00:57:28.0,57.47
"11923",27989,11923,0,"PERREUX-SUR-MARNE (LE)","SECOURS A PERSONNE",5352,4,"samedi",00:54:37.0,54.62
"11924",187991,11924,1,"NOGENT-SUR-MARNE","SECOURS A PERSONNE",5352,5,"samedi",00:29:00.0,29
"11925",1447988,11925,1,"DRANCY","SECOURS A PERSONNE",5359,4,"samedi",01:34:16.0,94.27
